hyperedge_id,type,size,normal_count,abnormal_count,normal_ratio,abnormal_ratio,majority_label,majority_count,purity,entropy,is_bridge,vertices
HE_000114,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1116.jpg|no218.jpg|no267.jpg|y1030.jpg|y1126.jpg|y1222.jpg|y524.jpg|y599.jpg|y64.jpg|y810.jpg|y910.jpg
HE_000115,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no288.jpg|no290.jpg|no298.jpg|no305.jpg|no331.jpg|no396.jpg|no78.jpg|y1112.jpg|y56.jpg|y811.jpg|y979.jpg
HE_000116,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1322.jpg|no1443.jpg|no154.jpg|no157.jpg|no236.jpg|no29.jpg|no411.jpg|no47.jpg|no952.jpg
HE_000117,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1165.jpg|no1382.jpg|no1423.jpg|no143.jpg|no220.jpg|no257.jpg|no290.jpg|no359.jpg|no396.jpg|no78.jpg|y502.jpg
HE_000118,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,No15.jpg|no1294.jpg|no294.jpg|no328.jpg|no421.jpg|no533.jpg|no733.jpg|no797.jpg|y1438.jpg|y702.jpg|y743.jpg
HE_000119,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1043.jpg|no1200.jpg|no1322.jpg|no157.jpg|no29.jpg|no296.jpg|no329.jpg|no494.jpg|no776.jpg|no82.jpg|y730.jpg
HE_000120,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no120.jpg|no298.jpg|no331.jpg|no809.jpg|y100.jpg|y1125.jpg|y1242.jpg|y56.jpg|y811.jpg|y942.jpg|y979.jpg
HE_000121,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no288.jpg|no290.jpg|no298.jpg|no305.jpg|no308.jpg|no331.jpg|no396.jpg|no78.jpg|y1112.jpg|y56.jpg|y811.jpg
HE_000122,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1211.jpg|no141.jpg|no298.jpg|no305.jpg|no308.jpg|no331.jpg|no734.jpg|y1112.jpg|y242.jpg|y56.jpg|y811.jpg
HE_000123,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1242.jpg|no140.jpg|no154.jpg|no156.jpg|no159.jpg|no325.jpg|no340.jpg|no487.jpg|no66.jpg|no84.jpg|y1245.jpg
HE_000124,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,No15.jpg|no1042.jpg|no294.jpg|no328.jpg|no421.jpg|no533.jpg|no797.jpg|y1359.jpg|y1438.jpg|y702.jpg|y743.jpg
HE_000125,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1043.jpg|no122.jpg|no1322.jpg|no296.jpg|no329.jpg|no494.jpg|no776.jpg|no82.jpg|y1016.jpg|y1153.jpg|y730.jpg
HE_000126,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1443.jpg|no33.jpg|no411.jpg|no47.jpg|no65.jpg|no816.jpg|no817.jpg|no9.jpg|no952.jpg
HE_000127,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1043.jpg|no141.jpg|no329.jpg|no330.jpg|no494.jpg|no776.jpg|y1016.jpg|y1109.jpg|y1111.jpg|y1153.jpg|y242.jpg
HE_000128,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no120.jpg|no298.jpg|no331.jpg|y100.jpg|y1063.jpg|y1125.jpg|y1242.jpg|y56.jpg|y811.jpg|y942.jpg|y979.jpg
HE_000129,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1179.jpg|no120.jpg|no141.jpg|no353.jpg|no391.jpg|no87.jpg|y1111.jpg|y1266.jpg|y1351.jpg|y1468.jpg|y876.jpg
HE_000130,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1278.jpg|no1382.jpg|no1423.jpg|no143.jpg|no257.jpg|no290.jpg|no359.jpg|no373.jpg|y1346.jpg|y169.jpg|y645.jpg
HE_000131,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1005.jpg|no102.jpg|no1044.jpg|no1224.jpg|no361.jpg|no392.jpg|no402.jpg|no508.jpg|no68.jpg|no938.jpg|y1381.jpg
HE_000132,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no208.jpg|no211.jpg|no272.jpg|no365.jpg|no622.jpg|y106.jpg|y373.jpg|y616.jpg|y635.jpg|y726.jpg|y853.jpg
HE_000133,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no370.jpg|no876.jpg|no901.jpg|y1010.jpg|y1136.jpg|y1199.jpg|y1287.jpg|y357.jpg|y551.jpg|y712.jpg|y920.jpg
HE_000134,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1278.jpg|no1382.jpg|no1423.jpg|no220.jpg|no359.jpg|no373.jpg|no801.jpg|y169.jpg|y440.jpg|y502.jpg|y645.jpg
HE_000135,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1268.jpg|no164.jpg|no213.jpg|no390.jpg|no44.jpg|no564.jpg|y1299.jpg|y1495.jpg|y706.jpg|y750.jpg|y779.jpg
HE_000136,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1179.jpg|no1499.jpg|no391.jpg|no432.jpg|no740.jpg|no856.jpg|y1266.jpg|y1351.jpg|y1468.jpg|y758.jpg|y876.jpg
HE_000137,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1328.jpg|no1499.jpg|no361.jpg|no392.jpg|no402.jpg|no776.jpg|no82.jpg|no858.jpg|y1381.jpg|y731.jpg|y876.jpg
HE_000138,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1167.jpg|no1278.jpg|no1382.jpg|no197.jpg|no220.jpg|no288.jpg|no290.jpg|no305.jpg|no396.jpg|no590.jpg|y1178.jpg
HE_000139,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1040.jpg|no404.jpg|no497.jpg|no552.jpg|no786.jpg|no959.jpg|y136.jpg|y1496.jpg|y77.jpg|y881.jpg|y889.jpg
HE_000140,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no417.jpg|no713.jpg|no873.jpg|no930.jpg|y1309.jpg|y1401.jpg|y1431.jpg|y1461.jpg|y54.jpg|y780.jpg|y915.jpg
HE_000141,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1211.jpg|no1278.jpg|no1423.jpg|no197.jpg|no308.jpg|no420.jpg|no701.jpg|no723.jpg|no734.jpg|no779.jpg|y1271.jpg
HE_000142,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1229.jpg|no437.jpg|no498.jpg|y1032.jpg|y1128.jpg|y1203.jpg|y1279.jpg|y353.jpg|y541.jpg|y655.jpg|y949.jpg
HE_000143,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1269.jpg|no1274.jpg|no1321.jpg|no442.jpg|no507.jpg|no62.jpg|no756.jpg|no854.jpg|y1307.jpg|y756.jpg|y76.jpg
HE_000144,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1034.jpg|no1269.jpg|no1321.jpg|no247.jpg|no442.jpg|no444.jpg|no50.jpg|no521.jpg|no62.jpg|no765.jpg|y1389.jpg
HE_000145,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no151.jpg|no26.jpg|no448.jpg|no497.jpg|no786.jpg|y136.jpg|y1496.jpg|y77.jpg|y794.jpg|y881.jpg|y889.jpg
HE_000146,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1263.jpg|no1418.jpg|no1491.jpg|no394.jpg|no464.jpg|no821.jpg|no904.jpg|y109.jpg|y734.jpg|y754.jpg|y994.jpg
HE_000147,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1126.jpg|no469.jpg|no588.jpg|no784.jpg|no809.jpg|no830.jpg|no899.jpg|y1125.jpg|y1162.jpg|y1484.jpg|y744.jpg
HE_000148,knn,11,1,10,0.090909,0.909091,1,10,0.909091,0.439497,False,no473.jpg|y255.jpg|y301.jpg|y318.jpg|y334.jpg|y386.jpg|y427.jpg|y582.jpg|y649.jpg|y874.jpg|y991.jpg
HE_000149,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no119.jpg|no1242.jpg|no154.jpg|no156.jpg|no159.jpg|no325.jpg|no340.jpg|no487.jpg|no84.jpg|y1245.jpg|y1366.jpg
HE_000150,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no554.jpg|no588.jpg|no890.jpg|no899.jpg|y1368.jpg|y748.jpg
HE_000151,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1043.jpg|no122.jpg|no296.jpg|no329.jpg|no494.jpg|no776.jpg|no82.jpg|y1016.jpg|y1153.jpg|y730.jpg|y731.jpg
HE_000152,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no1040.jpg|no151.jpg|no497.jpg|no959.jpg|y110.jpg|y136.jpg|y1496.jpg|y77.jpg|y881.jpg|y889.jpg|y982.jpg
HE_000153,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,No15.jpg|no1034.jpg|no247.jpg|no42.jpg|no444.jpg|no50.jpg|no521.jpg|no533.jpg|no62.jpg|no765.jpg|y1389.jpg
HE_000154,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1092.jpg|no1094.jpg|no1130.jpg|no1274.jpg|no1321.jpg|no1331.jpg|no442.jpg|no507.jpg|no758.jpg|no948.jpg|y76.jpg
HE_000155,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no464.jpg|no525.jpg|no73.jpg|y1080.jpg|y1203.jpg|y1207.jpg|y1213.jpg|y1335.jpg|y765.jpg|y961.jpg|y994.jpg
HE_000156,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no532.jpg|no719.jpg|no766.jpg|y100.jpg|y1063.jpg|y1162.jpg|y1242.jpg|y1293.jpg|y1447.jpg|y744.jpg|y868.jpg
HE_000157,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No15.jpg|no1042.jpg|no1221.jpg|no294.jpg|no328.jpg|no42.jpg|no421.jpg|no533.jpg|no797.jpg|y1462.jpg|y743.jpg
HE_000158,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,No19.jpg|no1092.jpg|no1130.jpg|no1346.jpg|no538.jpg|no631.jpg|y1027.jpg|y752.jpg|y831.jpg|y871.jpg|y888.jpg
HE_000159,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1229.jpg|no544.jpg|y1069.jpg|y1136.jpg|y1203.jpg|y1232.jpg|y1435.jpg|y216.jpg|y298.jpg|y541.jpg|y909.jpg
HE_000160,knn,11,1,10,0.090909,0.909091,1,10,0.909091,0.439497,False,no547.jpg|y1155.jpg|y1172.jpg|y1197.jpg|y1386.jpg|y228.jpg|y301.jpg|y642.jpg|y819.jpg|y836.jpg|y892.jpg
HE_000161,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1040.jpg|no404.jpg|no497.jpg|no552.jpg|no959.jpg|y1047.jpg|y136.jpg|y1496.jpg|y77.jpg|y881.jpg|y889.jpg
HE_000162,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no554.jpg|no588.jpg|no890.jpg|no899.jpg|y1162.jpg|y748.jpg
HE_000163,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1067.jpg|no1268.jpg|no164.jpg|no44.jpg|no563.jpg|no564.jpg|y1299.jpg|y132.jpg|y750.jpg|y779.jpg|y877.jpg
HE_000164,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1268.jpg|no164.jpg|no390.jpg|no44.jpg|no563.jpg|no564.jpg|y132.jpg|y1495.jpg|y750.jpg|y779.jpg|y877.jpg
HE_000165,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1259.jpg|no1322.jpg|no1466.jpg|no157.jpg|no33.jpg|no450.jpg|no567.jpg|no65.jpg|no803.jpg|no816.jpg|no817.jpg
HE_000166,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1262.jpg|no1294.jpg|no1311.jpg|no1354.jpg|no1374.jpg|no587.jpg|y1081.jpg|y1228.jpg|y309.jpg|y59.jpg|y761.jpg
HE_000167,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no469.jpg|no493.jpg|no554.jpg|no588.jpg|no890.jpg|no899.jpg|y1484.jpg
HE_000168,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1435.jpg|no265.jpg|no595.jpg|y1104.jpg|y1274.jpg|y195.jpg|y390.jpg|y4.jpg|y422.jpg|y534.jpg|y584.jpg
HE_000169,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1094.jpg|no1269.jpg|no1274.jpg|no1321.jpg|no442.jpg|no444.jpg|no507.jpg|no62.jpg|no854.jpg|y1307.jpg|y756.jpg
HE_000170,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no211.jpg|no272.jpg|no365.jpg|no622.jpg|no876.jpg|no896.jpg|y1015.jpg|y106.jpg|y1435.jpg|y793.jpg|y853.jpg
HE_000171,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1164.jpg|no1178.jpg|no1372.jpg|no1432.jpg|no256.jpg|no259.jpg|no626.jpg|y1448.jpg|y255.jpg|y334.jpg|y711.jpg
HE_000172,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1335.jpg|no1349.jpg|no260.jpg|no627.jpg|no651.jpg|y213.jpg|y349.jpg|y517.jpg|y564.jpg|y635.jpg|y658.jpg
HE_000173,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no637.jpg|no651.jpg|y149.jpg|y332.jpg|y402.jpg|y471.jpg|y473.jpg|y545.jpg|y626.jpg|y662.jpg|y910.jpg
HE_000174,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1384.jpg|no638.jpg|no906.jpg|y181.jpg|y243.jpg|y374.jpg|y391.jpg|y403.jpg|y446.jpg|y524.jpg|y686.jpg
HE_000175,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1200.jpg|no1259.jpg|no33.jpg|no47.jpg|no567.jpg|no65.jpg|no803.jpg|no816.jpg|no817.jpg|no9.jpg
HE_000176,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no122.jpg|no1242.jpg|no140.jpg|no154.jpg|no156.jpg|no296.jpg|no329.jpg|no494.jpg|no66.jpg|no84.jpg|y1016.jpg
HE_000177,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no672.jpg|no950.jpg|y1049.jpg|y1087.jpg|y1096.jpg|y1207.jpg|y124.jpg|y867.jpg|y890.jpg|y913.jpg|y961.jpg
HE_000178,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no249.jpg|no675.jpg|no906.jpg|no925.jpg|y230.jpg|y374.jpg|y403.jpg|y431.jpg|y452.jpg|y513.jpg|y524.jpg
HE_000179,knn,11,2,9,0.181818,0.818182,1,9,0.818182,0.684038,False,no1147.jpg|no696.jpg|y1359.jpg|y255.jpg|y334.jpg|y377.jpg|y527.jpg|y604.jpg|y63.jpg|y71.jpg|y711.jpg
HE_000180,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,No19.jpg|no1257.jpg|no30.jpg|no52.jpg|no538.jpg|no7.jpg|y1027.jpg|y740.jpg|y752.jpg|y831.jpg|y888.jpg
HE_000181,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1402.jpg|no1437.jpg|no195.jpg|no248.jpg|no308.jpg|no701.jpg|no920.jpg|y1016.jpg|y1109.jpg|y1271.jpg|y242.jpg
HE_000182,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1084.jpg|no1091.jpg|no1186.jpg|no162.jpg|no640.jpg|no645.jpg|no708.jpg|no73.jpg|no877.jpg|no976.jpg|y960.jpg
HE_000183,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no532.jpg|no554.jpg|no588.jpg|no719.jpg|no766.jpg|no850.jpg|y868.jpg
HE_000184,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no417.jpg|no720.jpg|no873.jpg|no930.jpg|y1257.jpg|y1309.jpg|y1401.jpg|y1430.jpg|y1431.jpg|y159.jpg|y201.jpg
HE_000185,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1211.jpg|no1278.jpg|no195.jpg|no197.jpg|no308.jpg|no396.jpg|no420.jpg|no723.jpg|no779.jpg|y1271.jpg|y380.jpg
HE_000186,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1037.jpg|no1241.jpg|no280.jpg|no719.jpg|no728.jpg|no955.jpg|no995.jpg|y1293.jpg|y1447.jpg|y744.jpg|y868.jpg
HE_000187,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1091.jpg|no1491.jpg|no464.jpg|no645.jpg|no73.jpg|no821.jpg|no904.jpg|y1168.jpg|y1203.jpg|y960.jpg|y994.jpg
HE_000188,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No15.jpg|no1042.jpg|no1221.jpg|no294.jpg|no328.jpg|no42.jpg|no421.jpg|no733.jpg|no797.jpg|y1462.jpg|y743.jpg
HE_000189,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1037.jpg|no1179.jpg|no1241.jpg|no391.jpg|no432.jpg|no740.jpg|no856.jpg|y1266.jpg|y1351.jpg|y1468.jpg|y758.jpg
HE_000190,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1446.jpg|no554.jpg|no748.jpg|no784.jpg|no899.jpg|y1063.jpg|y1125.jpg|y1162.jpg|y130.jpg|y1337.jpg|y777.jpg
HE_000191,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1236.jpg|no1269.jpg|no1274.jpg|no442.jpg|no507.jpg|no756.jpg|no758.jpg|no948.jpg|y1020.jpg|y1212.jpg|y935.jpg
HE_000192,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,No19.jpg|no1029.jpg|no1274.jpg|no1454.jpg|no507.jpg|no538.jpg|no758.jpg|no759.jpg|no948.jpg|no949.jpg|y871.jpg
HE_000193,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1029.jpg|no1274.jpg|no1454.jpg|no538.jpg|no758.jpg|no759.jpg|no948.jpg|no949.jpg|y214.jpg|y76.jpg|y871.jpg
HE_000194,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no532.jpg|no766.jpg|no809.jpg|y100.jpg|y1063.jpg|y1162.jpg|y1242.jpg|y1293.jpg|y1447.jpg|y744.jpg|y868.jpg
HE_000195,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no188.jpg|no396.jpg|no723.jpg|no779.jpg|y1078.jpg|y1178.jpg|y1271.jpg|y218.jpg|y380.jpg|y426.jpg|y992.jpg
HE_000196,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no126.jpg|no1382.jpg|no257.jpg|no288.jpg|no290.jpg|no298.jpg|no305.jpg|no359.jpg|no78.jpg|y1112.jpg|y811.jpg
HE_000197,knn,11,7,4,0.636364,0.363636,0,7,0.636364,0.945660,True,no1126.jpg|no469.jpg|no588.jpg|no784.jpg|no809.jpg|no830.jpg|no899.jpg|y1063.jpg|y1125.jpg|y1337.jpg|y1484.jpg
HE_000198,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no26.jpg|no404.jpg|no448.jpg|no552.jpg|no786.jpg|y136.jpg|y1496.jpg|y728.jpg|y77.jpg|y881.jpg|y889.jpg
HE_000199,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no220.jpg|no373.jpg|no801.jpg|y169.jpg|y327.jpg|y440.jpg|y46.jpg|y502.jpg|y570.jpg|y645.jpg|y798.jpg
HE_000200,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1200.jpg|no1259.jpg|no1322.jpg|no1466.jpg|no157.jpg|no33.jpg|no450.jpg|no567.jpg|no65.jpg|no803.jpg|no817.jpg
HE_000201,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,No19.jpg|no1257.jpg|no1276.jpg|no1331.jpg|no30.jpg|no410.jpg|no52.jpg|no7.jpg|no805.jpg|y740.jpg|y888.jpg
HE_000202,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no469.jpg|no784.jpg|no809.jpg|no830.jpg|y100.jpg|y1063.jpg|y1125.jpg|y1162.jpg|y1293.jpg|y744.jpg|y942.jpg
HE_000203,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1259.jpg|no1443.jpg|no1466.jpg|no33.jpg|no47.jpg|no65.jpg|no803.jpg|no816.jpg|no817.jpg|no9.jpg
HE_000204,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1043.jpg|no1328.jpg|no1499.jpg|no296.jpg|no392.jpg|no402.jpg|no776.jpg|no82.jpg|no858.jpg|y1381.jpg|y731.jpg
HE_000205,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1091.jpg|no1263.jpg|no1418.jpg|no1491.jpg|no394.jpg|no464.jpg|no645.jpg|no821.jpg|no877.jpg|no904.jpg|y109.jpg
HE_000206,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1126.jpg|no469.jpg|no588.jpg|no784.jpg|no809.jpg|no830.jpg|y100.jpg|y1063.jpg|y1125.jpg|y1162.jpg|y744.jpg
HE_000207,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no554.jpg|no719.jpg|no850.jpg|no890.jpg|no899.jpg|y1345.jpg|y748.jpg
HE_000208,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1092.jpg|no1130.jpg|no1269.jpg|no1274.jpg|no1321.jpg|no1331.jpg|no442.jpg|no62.jpg|no854.jpg|y1307.jpg|y756.jpg
HE_000209,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,no1179.jpg|no391.jpg|no432.jpg|no740.jpg|no856.jpg|no87.jpg|y1266.jpg|y1351.jpg|y1468.jpg|y758.jpg|y876.jpg
HE_000210,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no120.jpg|no353.jpg|no87.jpg|y100.jpg|y1111.jpg|y1242.jpg|y1266.jpg|y1293.jpg|y1351.jpg|y1447.jpg|y1468.jpg
HE_000211,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1025.jpg|no417.jpg|no713.jpg|no873.jpg|no930.jpg|y1197.jpg|y1309.jpg|y1401.jpg|y1461.jpg|y780.jpg|y915.jpg
HE_000212,knn,11,6,5,0.545455,0.454545,0,6,0.545455,0.994030,True,No13.jpg|no1064.jpg|no1296.jpg|no1493.jpg|no796.jpg|no876.jpg|y1010.jpg|y1015.jpg|y1148.jpg|y1207.jpg|y920.jpg
HE_000213,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1091.jpg|no1119.jpg|no1329.jpg|no162.jpg|no394.jpg|no645.jpg|no821.jpg|no877.jpg|no904.jpg|no932.jpg|y960.jpg
HE_000214,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1263.jpg|no1418.jpg|no1491.jpg|no394.jpg|no885.jpg|y1013.jpg|y1244.jpg|y1335.jpg|y734.jpg|y765.jpg|y994.jpg
HE_000215,knn,11,8,3,0.727273,0.272727,0,8,0.727273,0.845351,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no588.jpg|no890.jpg|no899.jpg|y1368.jpg|y1484.jpg|y748.jpg
HE_000216,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no1354.jpg|no587.jpg|no891.jpg|y1228.jpg|y1315.jpg|y1323.jpg|y309.jpg|y468.jpg|y59.jpg|y712.jpg|y761.jpg
HE_000217,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1132.jpg|no198.jpg|no243.jpg|no599.jpg|no894.jpg|y1030.jpg|y1081.jpg|y1126.jpg|y1222.jpg|y299.jpg|y402.jpg
HE_000218,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no876.jpg|no896.jpg|no901.jpg|y106.jpg|y1287.jpg|y214.jpg|y357.jpg|y468.jpg|y712.jpg|y793.jpg|y853.jpg
HE_000219,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1126.jpg|no1226.jpg|no125.jpg|no1448.jpg|no493.jpg|no554.jpg|no588.jpg|no890.jpg|no899.jpg|y1162.jpg|y1484.jpg
HE_000220,knn,11,11,0,1.000000,0.000000,0,11,1.000000,0.000000,False,no1023.jpg|no1259.jpg|no1466.jpg|no33.jpg|no450.jpg|no567.jpg|no65.jpg|no803.jpg|no816.jpg|no817.jpg|no9.jpg
HE_000221,knn,11,3,8,0.272727,0.727273,1,8,0.727273,0.845351,False,no891.jpg|no896.jpg|no901.jpg|y1199.jpg|y1287.jpg|y1315.jpg|y357.jpg|y468.jpg|y551.jpg|y59.jpg|y712.jpg
HE_000222,knn,11,9,2,0.818182,0.181818,0,9,0.818182,0.684038,False,no1091.jpg|no1263.jpg|no1329.jpg|no1418.jpg|no394.jpg|no821.jpg|no877.jpg|no904.jpg|no932.jpg|y109.jpg|y754.jpg
HE_000223,knn,11,4,7,0.363636,0.636364,1,7,0.636364,0.945660,True,no1384.jpg|no638.jpg|no906.jpg|no925.jpg|y181.jpg|y391.jpg|y403.jpg|y446.jpg|y513.jpg|y524.jpg|y599.jpg
HE_000224,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1116.jpg|no1161.jpg|no1164.jpg|no1372.jpg|no1429.jpg|no1432.jpg|no218.jpg|no256.jpg|no259.jpg|no910.jpg|y513.jpg
HE_000225,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no249.jpg|no251.jpg|no675.jpg|no906.jpg|no925.jpg|y230.jpg|y374.jpg|y403.jpg|y513.jpg|y521.jpg|y524.jpg
HE_000226,knn,11,5,6,0.454545,0.545455,1,6,0.545455,0.994030,True,no1025.jpg|no417.jpg|no713.jpg|no873.jpg|no930.jpg|y1197.jpg|y1401.jpg|y1431.jpg|y1461.jpg|y780.jpg|y915.jpg
HE_000227,knn,11,10,1,0.909091,0.090909,0,10,0.909091,0.439497,False,no1023.jpg|no1200.jpg|no1443.jpg|no156.jpg|no33.jpg|no411.jpg|no47.jpg|no84.jpg|no933.jpg|no952.jpg|y1366.jpg
